time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,ehe_starts_full_year,ehe_schtype_ey,ehe_schtype_none,ehe_schtype_lamain,ehe_schtype_acad,ehe_schtype_free,ehe_schtype_ind,ehe_schtype_spec,ehe_schtype_ap,ehe_schtype_pru,ehe_schtype_ehe,ehe_schtype_else_unk,ehe_schtype_ey_pc,ehe_schtype_none_pc,ehe_schtype_lamain_pc,ehe_schtype_acad_pc,ehe_schtype_free_pc,ehe_schtype_ind_pc,ehe_schtype_spec_pc,ehe_schtype_ap_pc,ehe_schtype_pru_pc,ehe_schtype_ehe_pc,ehe_schtype_else_unk_pc,ehe_anytime_full_year,ehe_returns_full_year,ehe_leave,ehe_section_437_full_year,ehe_sao_issued_full_year,ehe_sao_revoked_full_year
202223,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,230,0,low,150,30,0,10,0,0,low,10,20,0,low,64,15,0,5,0,0,low,low,9,690,200,20,low,low,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1250,0,30,610,330,0,30,low,0,low,0,240,0,low,48,27,0,low,low,0,low,0,19,3380,450,120,20,low,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,70,0,0,40,20,0,0,0,0,0,0,10,0,0,53,28,0,0,0,0,0,0,19,210,50,10,30,low,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,270,0,10,10,100,low,0,low,10,0,0,140,0,low,low,38,low,0,low,low,0,0,53,660,90,110,10,low,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,90,low,low,30,40,0,10,low,0,0,low,low,low,low,34,41,0,10,low,0,0,low,low,220,30,10,low,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,120,0,0,30,60,low,10,0,low,0,10,10,0,0,22,50,low,9,0,low,0,10,8,240,50,10,low,low,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,110,0,0,40,50,0,10,low,0,low,0,10,0,0,34,49,0,7,low,0,low,0,9,310,50,10,0,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202223,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,150,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,100,380,70,40,0,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,170,0,10,30,60,10,10,0,low,0,low,40,0,low,19,39,low,8,0,low,0,low,25,370,70,20,10,low,low
202223,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,2230,low,20,370,1360,100,40,10,0,10,40,270,low,low,17,61,low,low,low,0,low,low,12,4850,560,100,130,50,10
202223,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,550,low,10,40,400,0,10,low,0,low,60,20,low,low,8,73,0,low,low,0,low,11,low,1110,70,30,0,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,320,0,30,160,80,low,10,low,0,low,10,20,0,10,51,25,low,low,low,0,low,low,6,790,120,40,10,0,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,600,0,0,100,370,20,10,0,0,0,0,110,0,0,16,62,low,low,0,0,0,0,18,1360,300,x,10,10,low
202223,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,1110,0,0,270,520,30,0,10,0,low,0,280,0,0,24,47,low,0,low,0,low,0,26,2030,330,60,10,low,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,840,low,10,300,360,30,20,0,0,10,40,70,low,low,36,43,low,low,0,0,low,low,8,2240,460,80,110,low,low
202223,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,low,0,0,0,0,0,0,0,0,0,low,0,0,0,0,0,0,0,0,0,0,100,0,low,0,0,0,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,120,low,10,low,80,0,10,low,0,0,10,low,low,9,low,71,0,6,low,0,0,8,low,300,40,10,low,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",330,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,900,x,x,20,low,low
202223,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,210,0,low,low,160,0,10,0,0,0,0,40,0,low,low,77,0,low,0,0,0,0,18,540,60,20,10,10,low
202223,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,290,10,10,60,160,low,low,0,0,low,10,30,low,low,19,57,low,low,0,0,low,low,11,690,100,20,10,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,400,0,low,130,170,30,10,0,0,0,20,30,0,low,33,44,6,low,0,0,0,6,8,900,110,110,low,low,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",490,0,10,30,290,40,10,low,0,low,0,110,0,low,6,60,7,low,low,0,low,0,22,1000,190,30,20,10,low
202223,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,540,0,0,140,300,low,10,low,0,0,0,100,0,0,25,55,low,low,low,0,0,0,18,1330,230,50,10,low,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,310,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,100,570,x,x,0,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,1220,low,20,520,500,50,40,10,0,0,40,60,low,low,43,41,low,low,low,0,0,low,5,2850,400,90,30,10,low
202223,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,320,10,0,50,220,20,0,0,0,10,low,30,low,0,15,67,5,0,0,0,low,low,9,640,100,x,20,20,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,210,0,10,50,100,0,0,low,0,10,0,50,0,5,21,48,0,0,low,0,low,0,23,520,60,30,low,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,770,0,0,120,550,0,10,0,0,0,0,90,0,0,15,71,0,low,0,0,0,0,12,1980,400,x,20,low,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,830,0,70,200,430,0,40,low,0,10,40,50,0,8,24,52,0,low,low,0,low,low,6,2130,260,60,0,0,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,740,0,0,200,460,low,20,0,0,low,0,50,0,0,27,62,low,low,0,0,low,0,7,2120,90,0,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,low,0,0,0,0,0,0,0,0,0,0,low,0,0,0,0,0,0,0,0,0,0,100,low,0,0,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,130,0,low,80,low,low,20,low,0,low,30,0,0,low,58,low,low,11,low,0,low,24,0,360,70,20,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,90,0,10,20,40,low,10,0,10,0,low,10,0,8,21,43,low,11,0,6,0,low,7,140,10,20,low,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,180,0,10,90,30,10,10,0,0,low,0,20,0,7,50,16,8,7,0,0,low,0,11,440,70,40,low,low,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,80,0,0,50,0,0,10,0,0,0,10,10,0,0,60,0,0,11,0,0,0,16,13,110,20,low,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,100,0,0,50,30,low,low,low,0,0,10,0,0,0,48,32,low,low,low,0,0,14,0,300,40,10,20,10,low
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,170,10,low,60,30,0,10,low,0,low,40,20,6,low,36,15,0,low,low,0,low,21,13,610,170,10,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,150,0,10,50,60,10,10,low,0,low,10,10,0,5,30,39,8,7,low,0,low,7,low,450,60,10,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,160,0,0,90,20,10,20,low,0,0,0,30,0,0,55,10,low,11,low,0,0,0,19,420,100,30,10,low,low
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,80,0,low,20,30,low,20,low,0,0,low,low,0,low,30,40,low,19,low,0,0,low,low,240,80,10,20,10,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,70,0,0,40,0,0,10,0,0,0,10,10,0,0,60,0,0,15,0,0,0,12,13,130,20,10,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,170,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,460,100,low,10,low,low
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,160,0,10,40,50,20,low,0,0,0,0,40,0,low,28,32,12,low,0,0,0,0,24,700,150,0,10,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,290,0,20,140,30,20,low,0,0,low,10,70,0,8,46,10,7,low,0,0,low,low,25,630,170,40,30,low,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,270,low,low,180,40,0,10,low,0,0,20,20,low,low,66,15,0,low,low,0,0,8,7,590,150,80,10,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,260,0,0,20,220,0,low,0,0,0,10,10,0,0,6,84,0,low,0,0,0,low,5,490,50,20,50,10,low
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,100,560,90,20,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,260,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,100,380,40,30,10,10,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,260,low,10,110,90,low,10,low,0,0,10,30,low,low,41,34,low,low,low,0,0,5,12,830,140,30,10,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,240,0,10,140,50,0,10,0,0,0,10,30,0,low,57,19,0,low,0,0,0,low,14,640,80,10,80,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,180,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,100,490,200,30,10,10,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,210,10,10,50,90,low,10,low,0,10,0,30,low,7,23,42,low,low,low,0,low,0,15,400,70,low,low,low,low
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,180,0,0,50,40,0,0,low,0,0,50,30,0,0,29,24,0,0,low,0,0,30,17,490,50,30,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,220,0,0,30,40,0,0,0,low,0,10,140,0,0,13,18,0,0,0,low,0,low,66,580,50,30,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,150,0,0,50,70,low,10,low,0,low,0,20,0,0,35,45,low,low,low,0,low,0,13,500,110,80,20,low,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,70,0,0,20,30,0,10,0,0,0,low,20,0,0,24,38,0,8,0,0,0,low,27,320,30,10,10,low,low
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,150,0,low,60,40,0,20,10,0,low,10,10,0,low,39,28,0,11,low,0,low,5,8,340,80,40,10,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,110,0,10,50,20,low,10,0,0,low,low,20,0,11,44,16,low,8,0,0,low,low,16,480,80,30,100,20,10
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,60,0,0,30,20,0,0,0,0,0,low,20,0,0,40,32,0,0,0,0,0,low,26,260,30,10,low,low,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,190,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,390,x,x,20,0,0
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,150,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,480,x,x,10,low,0
202122,Academic year,National,E92000001,England,,,,,,44400,x,x,x,x,x,x,x,x,x,x,x,1,2,28,42,2,2,1,low,1,2,19,116300,19700,4100,3800,1300,300
202122,Academic year,Regional,E92000001,England,E12000001,North East,,,,1650,x,x,x,x,x,x,x,x,x,x,x,low,1,26,57,2,1,1,low,1,6,4,3890,660,140,150,30,10
202122,Academic year,Regional,E92000001,England,E12000002,North West,,,,4720,x,x,x,x,x,x,x,x,x,x,x,1,2,30,29,1,1,1,low,1,3,31,12740,2170,420,490,300,190
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,4170,x,x,x,x,x,x,x,x,x,x,x,1,2,27,41,low,1,1,low,low,2,24,10790,2080,360,460,150,low
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,3930,x,x,x,x,x,x,x,x,x,x,x,1,1,17,62,2,2,1,low,low,1,13,10070,1420,240,400,110,20
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,4540,x,x,x,x,x,x,x,x,x,x,x,low,2,16,41,1,2,low,low,1,1,35,13560,2130,400,370,40,10
202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,6460,x,x,x,x,x,x,x,x,x,x,x,low,1,24,49,2,2,low,low,1,2,18,16260,2760,330,730,330,10
202122,Academic year,Regional,E92000001,England,E12000008,South East,,,,8880,x,x,x,x,x,x,x,x,x,x,x,1,1,40,37,2,3,1,low,1,2,12,21290,3360,790,240,80,10
202122,Academic year,Regional,E92000001,England,E12000009,South West,,,,5380,x,x,x,x,x,x,x,x,x,x,x,1,3,25,52,2,2,low,low,low,1,12,14380,2510,530,270,80,10
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,1620,x,x,x,x,x,x,x,x,x,x,x,low,5,44,18,3,4,low,low,low,2,20,4690,1050,420,180,70,40
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,3080,x,x,x,x,x,x,x,x,x,x,x,1,3,33,30,3,3,1,low,1,5,20,8680,1520,450,480,120,50
202122,Academic year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,120,0,low,40,60,low,low,0,0,low,10,0,0,low,36,50,low,low,0,0,low,6,0,250,30,10,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,150,low,low,low,130,10,low,low,low,0,low,10,low,low,low,82,low,low,low,low,0,low,low,430,50,10,20,10,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,90,0,0,50,10,0,low,10,0,low,20,0,0,0,64,7,0,low,6,0,low,20,0,210,70,low,low,low,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,80,0,0,40,20,0,0,low,low,low,10,low,0,0,52,25,0,0,5,low,low,13,low,180,50,10,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,130,0,10,20,100,10,0,low,0,0,0,low,0,low,13,75,low,0,low,0,0,0,low,330,40,10,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,130,0,0,40,80,0,low,low,0,low,low,low,0,0,31,62,0,low,low,0,low,low,low,190,30,low,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,60,0,low,10,30,0,0,0,0,0,20,0,0,low,22,43,0,0,0,0,0,33,0,170,30,10,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,190,low,0,20,150,0,low,low,0,low,low,10,low,0,9,78,0,low,low,0,low,low,5,360,50,10,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,130,0,10,30,80,low,0,low,0,low,10,low,0,low,21,57,low,0,low,0,low,10,low,360,60,20,20,low,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,220,0,10,90,90,0,0,low,0,0,20,low,0,low,43,42,0,0,low,0,0,11,low,740,160,20,50,20,10
202122,Academic year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,120,low,0,low,80,low,low,low,low,10,10,10,low,0,low,68,low,low,low,low,low,low,12,250,10,10,20,10,low
202122,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,220,low,0,70,120,low,low,low,0,0,0,20,low,0,33,53,low,low,low,0,0,0,11,420,90,20,20,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,90,0,0,30,40,0,0,0,0,10,0,20,0,0,34,38,0,0,0,0,10,0,18,230,50,low,30,low,low
202122,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,330,10,low,190,80,0,10,10,0,low,10,20,low,low,58,24,0,low,low,0,low,low,low,760,100,50,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,90,0,low,60,30,0,low,low,0,0,10,0,0,low,62,29,0,low,low,0,0,7,0,340,90,10,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,140,low,low,60,70,low,low,low,low,0,10,low,low,low,41,45,low,low,low,low,0,6,low,340,60,10,10,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,130,0,10,80,30,0,0,0,0,0,0,10,0,7,60,23,0,0,0,0,0,0,10,390,100,10,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,420,0,0,150,130,10,low,low,0,low,0,130,0,0,36,31,low,low,low,0,low,0,30,980,140,30,270,240,160
202122,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,120,low,low,30,40,0,low,low,low,0,10,30,low,low,24,35,0,low,low,low,0,7,23,300,90,10,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,180,0,20,40,80,0,low,low,0,low,10,30,0,8,23,44,0,low,low,0,low,low,16,450,130,30,10,10,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,220,low,10,30,140,0,low,low,0,low,10,20,low,low,13,65,0,low,low,0,low,6,7,480,110,30,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,160,0,10,90,60,0,10,low,0,0,0,0,0,low,54,38,0,low,low,0,0,0,0,420,70,30,low,low,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,130,0,low,50,60,0,0,low,0,low,10,10,0,low,40,45,0,0,low,0,low,5,5,220,70,20,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,120,0,0,30,30,10,low,low,0,low,low,40,0,0,26,28,low,low,low,0,low,low,36,310,80,20,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,230,low,low,80,60,10,low,0,0,low,0,70,low,low,37,28,low,low,0,0,low,0,29,520,70,low,10,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,90,0,low,50,30,10,0,low,0,low,0,low,0,low,52,32,8,0,low,0,low,0,low,210,40,10,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,110,20,10,60,10,0,low,0,0,0,low,0,20,8,58,11,0,low,0,0,0,low,0,260,60,low,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,960,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,100,2480,260,50,70,low,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,150,low,0,50,50,low,10,low,0,low,10,20,low,0,35,34,low,6,low,0,low,7,12,260,70,20,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,220,low,10,30,140,10,0,low,low,low,10,20,low,low,12,63,low,0,low,low,low,6,8,530,80,20,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,10,low,0,low,10,0,0,0,0,0,low,low,8,0,15,38,0,0,0,0,0,31,8,x,x,x,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,230,0,20,110,80,low,10,0,0,0,20,0,0,7,47,34,low,low,0,0,0,9,0,620,100,10,20,20,10
202122,Academic year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,220,0,10,100,90,low,low,0,0,low,10,10,0,6,45,42,low,low,0,0,low,low,low,1080,160,20,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,230,low,10,10,180,0,low,20,low,0,low,10,low,low,6,76,0,low,9,low,0,low,low,710,100,30,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,360,0,0,210,100,0,0,0,0,0,20,40,0,0,58,28,0,0,0,0,0,low,10,620,40,20,30,10,low
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,140,10,0,0,110,0,0,low,0,0,20,0,low,0,0,82,0,0,low,0,0,11,0,490,70,20,low,low,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,320,10,0,70,160,0,10,low,low,0,20,60,low,0,22,50,0,low,low,low,0,low,17,810,170,0,90,50,low
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,390,low,20,70,190,10,low,low,0,low,0,90,low,6,18,50,low,low,low,0,low,0,22,1030,200,70,120,40,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,210,low,10,50,120,0,low,low,0,10,20,0,low,low,21,58,0,low,low,0,low,11,0,510,70,10,10,low,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,280,low,20,90,130,0,10,0,0,low,0,30,low,8,31,47,0,low,0,0,low,0,10,840,190,20,20,low,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,340,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,100,790,250,0,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",190,0,low,10,160,0,0,low,0,low,0,20,0,low,low,83,0,0,low,0,low,0,10,670,170,20,10,10,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,290,0,10,120,90,0,low,low,low,0,0,60,0,low,42,32,0,low,low,low,0,0,20,660,100,20,30,low,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,180,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,100,350,120,10,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,110,low,low,40,50,0,0,0,low,0,low,10,low,low,39,48,0,0,0,low,0,low,7,320,70,30,30,0,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,420,low,10,280,100,10,10,low,0,low,10,10,low,low,67,23,low,low,low,0,low,low,low,1120,160,40,30,low,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,90,0,low,30,50,0,low,low,low,0,low,10,0,low,30,51,0,low,low,low,0,low,7,240,60,10,20,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,530,0,10,140,320,low,10,0,0,0,10,40,0,low,27,61,low,low,0,0,0,low,7,1410,190,10,10,10,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,240,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,460,60,x,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,410,10,low,70,250,low,low,low,0,0,30,50,low,low,16,61,low,low,low,0,0,7,13,1100,40,10,100,10,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,300,10,10,110,100,10,40,low,0,10,low,10,low,low,36,35,low,13,low,0,low,low,low,930,170,40,60,40,10
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,20,0,low,10,low,0,0,0,0,0,low,0,0,19,56,19,0,0,0,0,0,6,0,40,10,low,0,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,590,10,low,90,400,10,10,low,10,0,low,60,low,low,16,68,low,low,low,low,0,low,11,1620,130,70,low,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,180,0,10,20,120,low,0,low,0,0,10,10,0,7,11,68,low,0,low,0,0,low,8,550,80,20,30,0,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,880,low,10,100,570,low,low,low,10,0,0,190,low,low,11,64,low,low,low,low,0,0,22,2140,370,20,140,30,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,350,10,0,30,250,10,10,low,0,low,0,40,low,0,9,72,low,low,low,0,low,0,11,820,170,40,10,10,low
